back_rows,counter,block_notice,session_typy_block,NO,block,session_typy,numbers_v,corr_respond_v,numbers_a,corr_respond_a,trials_all.thisRepN,trials_all.thisTrialN,trials_all.thisN,trials_all.thisIndex,trials_rows.thisRepN,trials_rows.thisTrialN,trials_rows.thisN,trials_rows.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,nasa_loop.thisRepN,nasa_loop.thisTrialN,nasa_loop.thisN,nasa_loop.thisIndex,thisRow.t,notes,instructions.started,instructionsTxt.started,fix_stimulus_2.started,fix_stimulus_2.stopped,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,n_choose.started,dual_box.started,dual_box.stopped,model_choosing.started,sa_img.started,dual_img.started,sv_img.started,sa_text.started,dual_text.started,sv_text.started,sa_t.started,sv_t.started,dual_t.started,n_choose.stopped,model_choosing.x,model_choosing.y,model_choosing.leftButton,model_choosing.midButton,model_choosing.rightButton,model_choosing.clicked_name,block_notice.started,notice_textbox.started,text_2.started,text_2.stopped,key_resp_3.started,block_notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,fix.started,frame_fix.started,key_not_left_2.started,key_not_right_2.started,fix.stopped,frame_fix.stopped,key_not_left_2.stopped,key_not_right_2.stopped,fixation.stopped,stimulus_setting.started,stimulus_setting.stopped,trial.started,trial_counter_2.started,trial_counter_2.stopped,fix_stimulus.started,key_resp_v.started,stimulus_block.started,frame_trial.started,key_not_left.started,key_not_right.started,stimulus_block.stopped,trial.stopped,key_resp_v.keys,verval_resp_a.clip,feedback.started,trial_counter_f.started,trial_counter_f.stopped,fix_stimulus_feedback.started,fix_stimulus_feedback.stopped,frame_trial_2.started,frame_trial_2.stopped,feedback.stopped,RT_visual,trial-state_adudio,correct_visual,correct_visual_target,correct_visual_none-target,trial-state_visual,Block_name,Session,key_resp_v.rt,key_resp_v.duration,oral_resp_a.rt,oral_resp_a.keys,length_original_audio,end_block.started,key_resp_2.started,end_block_message.started,end_block_message.stopped,end_block.stopped,key_resp_2.keys,NASA.started,form.started,mouse_4.started,nasa_title.started,NASA.stopped,form.index,form.itemText,form.type,form.font,form.markerColor,form.response,form.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,scale_sub_box.started,stimulus_audio.started,verval_resp_a.started,key_resp_2.rt,key_resp_2.duration,end.started,text.started,key_resp_4.started,end.stopped,key_resp_4.keys,Group,ID,First_Language,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 153
168:210,1/2,2-,single,188.0,1/2,single,3.0,l,1.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,,,,,125.13459339999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0170167000033,125.01718789999724,125.01719729998148,125.13459339999828,125.13459339999828,125.13459339999828,125.13459339999828,125.13459339999828,125.13459339999828,125.13459339999828,125.13459339999828,125.6347570999933,127.5039523000014,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.36.197.wav,127.50445710000348,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.5956368999905,781.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.7808356000168715,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,189.0,1/2,single,7.0,l,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,,,,,127.70348239998566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.59592669998528,127.59608359998674,127.5960942999809,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,127.70348239998566,128.20385089999763,130.08976519998396,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.38.782.wav,130.09032689998276,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.18566809999174,883.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.8831043999816757,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,190.0,1/2,single,2.0,a,1.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,,,,,130.29160949998186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.18596010000329,130.1861188999901,130.18612919998122,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.29160949998186,130.79208099999232,132.67819459998282,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.41.370.wav,132.6787389999954,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.77013799999258,1441.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.441382399993017,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,191.0,1/2,single,4.0,a,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,,,,,132.8761065999861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.7703945999965,132.77052699998603,132.77053619999788,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,132.8761065999861,133.37817989999894,135.26405519997934,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.43.956.wav,135.2645848999964,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.36004179998417,1065.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.0651520999963395,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,192.0,1/2,single,2.0,l,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,,,,,135.47851049999008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.36029959999723,135.3604447999969,135.36045419998118,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.47851049999008,135.97850919998018,137.84741990000475,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.46.540.wav,137.84792460000608,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,137.93902140000137,887.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.8873830000229646,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,193.0,1/2,single,4.0,l,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,,,,,138.04701429998386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.93927729999996,137.93941550000454,137.93942499998957,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.04701429998386,138.54751839998062,140.43371829998796,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.49.126.wav,140.43422860000285,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.5293340999924,942.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.9417139000142924,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,194.0,1/2,single,1.0,a,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,,,,,140.6344492000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.52962970000226,140.52982629998587,140.52983680000762,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,140.6344492000062,141.1359187999915,143.02143439999782,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.51.714.wav,143.02193620000617,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.11311330000171,825.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,0.8252556000079494,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,195.0,1/2,single,2.0,a,8.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,,,,,143.21903700000257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1133707999834,143.11353209998924,143.11355639999965,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.21903700000257,143.71965640000417,145.6057557000022,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.54.298.wav,145.606260200002,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.70261509998818,783.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,0.782521800021641,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,196.0,1/2,single,1.0,l,8.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,,,,,145.82152729999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7028763999988,145.7030264000059,145.70303589999094,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,145.82152729999507,146.32202849999885,148.1914473999932,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.56.884.wav,148.1919487999985,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.28317290000268,978.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.9776450999779628,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,197.0,1/2,single,4.0,a,8.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,,,,,148.3906144000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.28346479998436,148.28361650000443,148.28362760000164,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.3906144000066,148.89110509998864,150.7773629000003,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h34.59.470.wav,150.77786410000408,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.87293799998588,1348.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.348175799997989,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,198.0,1/2,single,3.0,a,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,,,,,150.97843339998508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.873194099986,150.87332099999185,150.87333000000217,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,150.97843339998508,151.47962669999106,153.36521139999968,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.02.057.wav,153.36572469997918,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.45628399998532,1255.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.254705999977887,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,199.0,1/2,single,4.0,l,5.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,,,,,153.56250020000152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.45654469999135,153.4566949,153.45670429998427,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,153.56250020000152,154.0631158000033,155.94885129999602,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.04.641.wav,155.9493608000048,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.04471789998934,780.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.7796614000108093,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,200.0,1/2,single,4.0,a,6.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,,,,,156.1498511999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.04497590000392,156.04510729998583,156.0451161999954,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.1498511999962,156.65146480000112,158.5371269999887,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.07.229.wav,158.53765079998993,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.62865719999536,691.0,Audio OUT!,0.0,0.0,0.0,non-target,1/2,sv_t,0.6907257999991998,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,201.0,1/2,single,7.0,a,5.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,,,,,158.73488619999262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.628919699986,158.62905409999075,158.62906289999955,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,158.73488619999262,159.23739049999858,161.12321019999217,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.09.816.wav,161.12390639999649,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.21854309999617,1395.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.3954542000137735,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,202.0,1/2,single,4.0,l,1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,,,,,161.3226997999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.2188007000077,161.21894160000377,161.218950999988,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.3226997999882,161.82329480000772,163.70883749998757,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.12.401.wav,163.7093390999944,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.80045869998867,810.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.8101018999877851,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,203.0,1/2,single,6.0,a,5.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,,,,,163.90662639998482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.8007152999926,163.80085770000005,163.80086719998508,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,163.90662639998482,164.4091833999846,166.2950312999892,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.14.987.wav,166.29553069997928,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.39057240000693,1342.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.341684000013629,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,204.0,1/2,single,1.0,a,4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,,,,,166.50879170000553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.3908311999985,166.390960299992,166.39096920000156,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,166.50879170000553,167.00923049999983,168.8784253000049,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.17.570.wav,168.87895189999836,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,168.9706237000064,742.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,0.7416514000215102,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,205.0,1/2,single,6.0,l,5.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,,,,,169.07844189999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.9708764999814,168.97101059998386,168.97101969999494,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.07844189999742,169.57860300000175,171.46489919998567,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.20.158.wav,171.46540739998454,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.5610984999803,811.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.810742300003767,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,206.0,1/2,single,8.0,a,1.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,37.0,,,,,171.68073130000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5613589999848,171.56151159998262,171.56153690000065,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,171.68073130000266,172.18117349999375,174.05035829998087,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.22.743.wav,174.05091829999583,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.14174719998846,1166.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.1662269000080414,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,207.0,1/2,single,1.0,a,4.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,,,,,174.24981750000734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.1420077999937,174.14214379998157,174.14215349999722,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.24981750000734,174.7501462000073,176.63617869999143,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.25.328.wav,176.63677739998093,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.73176639998564,1337.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.3370844000019133,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,208.0,1/2,single,8.0,l,7.0,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,,,,,176.8368036999891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.7320214000065,176.7321843999962,176.7321968000033,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,176.8368036999891,177.3386271999916,179.2243094999867,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.27.917.wav,179.22482830000808,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.31558779999614,958.0,Audio OUT!,1.0,1.0,0.0,target,1/2,sv_t,0.9582012000028044,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
168:210,1/2,2-,single,209.0,1/2,single,5.0,a,4.0,l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,,,,,179.4220537999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.3158768999856,179.31603270000778,179.31604370000423,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.4220537999936,179.9247545999824,181.8106208999816,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h35.30.503.wav,181.8111998999957,182.0246322999883,182.0246322999883,182.0246322999883,182.0246322999883,182.0246322999883,182.0246322999883,181.90607779999849,1642.0,Audio OUT!,1.0,0.0,1.0,non-target,1/2,sv_t,1.6424630999972578,,0.001,UNKNOWN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
